Date,Time,Nitrogen dioxide,Status
04/03/2021,15:00:00,36.25628,V ugm-3
04/03/2021,16:00:00,33.48046,V ugm-3
04/03/2021,17:00:00,34.32769,V ugm-3
04/03/2021,18:00:00,41.66096,V ugm-3
04/03/2021,19:00:00,50.60244,V ugm-3
04/03/2021,20:00:00,42.91538,V ugm-3
04/03/2021,21:00:00,27.15116,V ugm-3
04/03/2021,22:00:00,24.58792,V ugm-3
04/03/2021,23:00:00,23.68996,V ugm-3
04/03/2021,0:00:00,26.65082,V ugm-3
05/03/2021,01:00:00,25.00811,V ugm-3
05/03/2021,02:00:00,19.449,V ugm-3
05/03/2021,03:00:00,16.33496,V ugm-3
05/03/2021,04:00:00,14.61942,V ugm-3
05/03/2021,05:00:00,17.8999,V ugm-3
05/03/2021,06:00:00,23.84475,V ugm-3
05/03/2021,07:00:00,36.74957,V ugm-3
05/03/2021,08:00:00,48.07957,V ugm-3
05/03/2021,09:00:00,45.53095,V ugm-3
05/03/2021,10:00:00,35.32125,V ugm-3
05/03/2021,11:00:00,23.379,V ugm-3
05/03/2021,12:00:00,19.34461,V ugm-3
05/03/2021,13:00:00,24.74373,V ugm-3
05/03/2021,14:00:00,22.34266,V ugm-3
05/03/2021,15:00:00,23.4801,V ugm-3
05/03/2021,16:00:00,25.01349,V ugm-3
05/03/2021,17:00:00,22.22914,V ugm-3
05/03/2021,18:00:00,23.29175,V ugm-3
05/03/2021,19:00:00,26.28054,V ugm-3
05/03/2021,20:00:00,26.37108,V ugm-3
05/03/2021,21:00:00,23.40036,V ugm-3
05/03/2021,22:00:00,19.51328,V ugm-3
05/03/2021,23:00:00,22.84748,V ugm-3
05/03/2021,0:00:00,22.74637,V ugm-3
06/03/2021,01:00:00,19.0394,V ugm-3
06/03/2021,02:00:00,14.54209,V ugm-3
06/03/2021,03:00:00,17.07466,V ugm-3
06/03/2021,04:00:00,16.87162,V ugm-3
06/03/2021,05:00:00,29.5623,V ugm-3
06/03/2021,06:00:00,35.39868,V ugm-3
06/03/2021,07:00:00,37.98145,V ugm-3
06/03/2021,08:00:00,40.01896,V ugm-3
06/03/2021,09:00:00,37.75002,V ugm-3
06/03/2021,10:00:00,28.10987,V ugm-3
06/03/2021,11:00:00,18.22085,V ugm-3
06/03/2021,12:00:00,16.20789,V ugm-3
06/03/2021,13:00:00,19.15201,V ugm-3
06/03/2021,14:00:00,18.80542,V ugm-3
06/03/2021,15:00:00,19.71037,V ugm-3
06/03/2021,16:00:00,23.56163,V ugm-3
06/03/2021,17:00:00,22.90393,V ugm-3
06/03/2021,18:00:00,22.70744,V ugm-3
06/03/2021,19:00:00,23.19813,V ugm-3
06/03/2021,20:00:00,33.60406,V ugm-3
06/03/2021,21:00:00,42.4697,V ugm-3
06/03/2021,22:00:00,35.48439,V ugm-3
06/03/2021,23:00:00,30.95031,V ugm-3
06/03/2021,0:00:00,29.59179,V ugm-3
07/03/2021,01:00:00,25.17611,V ugm-3
07/03/2021,02:00:00,21.37741,V ugm-3
07/03/2021,03:00:00,39.25022,V ugm-3
07/03/2021,04:00:00,38.46535,V ugm-3
07/03/2021,05:00:00,30.03686,V ugm-3
07/03/2021,06:00:00,30.76419,V ugm-3
07/03/2021,07:00:00,27.57219,V ugm-3
07/03/2021,08:00:00,22.71865,V ugm-3
07/03/2021,09:00:00,19.15067,V ugm-3
07/03/2021,10:00:00,16.60437,V ugm-3
07/03/2021,11:00:00,17.08362,V ugm-3
07/03/2021,12:00:00,17.58882,V ugm-3
07/03/2021,13:00:00,19.27332,V ugm-3
07/03/2021,14:00:00,11.74858,V ugm-3
07/03/2021,15:00:00,15.5511,V ugm-3
07/03/2021,16:00:00,19.37394,V ugm-3
07/03/2021,17:00:00,25.25386,V ugm-3
07/03/2021,18:00:00,33.68441,V ugm-3
07/03/2021,19:00:00,38.17306,V ugm-3
07/03/2021,20:00:00,39.21279,V ugm-3
07/03/2021,21:00:00,43.95085,V ugm-3
07/03/2021,22:00:00,64.78132,V ugm-3
07/03/2021,23:00:00,65.47931,V ugm-3
07/03/2021,0:00:00,61.4573,V ugm-3
08/03/2021,01:00:00,83.97494,V ugm-3
08/03/2021,02:00:00,73.60543,V ugm-3
08/03/2021,03:00:00,67.1221,V ugm-3
08/03/2021,04:00:00,55.82047,V ugm-3
08/03/2021,05:00:00,56.49509,V ugm-3
08/03/2021,06:00:00,58.697,V ugm-3
08/03/2021,07:00:00,59.81446,V ugm-3
08/03/2021,08:00:00,59.98418,V ugm-3
08/03/2021,09:00:00,58.39368,V ugm-3
08/03/2021,10:00:00,56.39501,V ugm-3
08/03/2021,11:00:00,49.92334,V ugm-3
08/03/2021,12:00:00,42.17782,V ugm-3
08/03/2021,13:00:00,47.97041,V ugm-3
08/03/2021,14:00:00,64.43758,V ugm-3
08/03/2021,15:00:00,50.19801,V ugm-3
08/03/2021,16:00:00,42.13596,V ugm-3
08/03/2021,17:00:00,36.23745,V ugm-3
08/03/2021,18:00:00,40.02735,V ugm-3
08/03/2021,19:00:00,50.00984,V ugm-3
08/03/2021,20:00:00,74.67171,V ugm-3
08/03/2021,21:00:00,51.26647,V ugm-3
08/03/2021,22:00:00,68.83568,V ugm-3
08/03/2021,23:00:00,69.18108,V ugm-3
08/03/2021,0:00:00,70.61728,V ugm-3
09/03/2021,01:00:00,81.05875,V ugm-3
09/03/2021,02:00:00,66.66122,V ugm-3
09/03/2021,03:00:00,73.61973,V ugm-3
09/03/2021,04:00:00,87.57013,V ugm-3
09/03/2021,05:00:00,82.53324,V ugm-3
09/03/2021,06:00:00,65.59059,V ugm-3
09/03/2021,07:00:00,50.27994,V ugm-3
09/03/2021,08:00:00,80.83295,V ugm-3
09/03/2021,09:00:00,87.52009,V ugm-3
09/03/2021,10:00:00,76.73289,V ugm-3
09/03/2021,11:00:00,58.17592,V ugm-3
09/03/2021,12:00:00,53.63734,V ugm-3
09/03/2021,13:00:00,32.5571,V ugm-3
09/03/2021,14:00:00,30.86862,V ugm-3
09/03/2021,15:00:00,37.45111,V ugm-3
09/03/2021,16:00:00,51.30558,V ugm-3
09/03/2021,17:00:00,36.24317,V ugm-3
09/03/2021,18:00:00,41.35597,V ugm-3
09/03/2021,19:00:00,30.85065,V ugm-3
09/03/2021,20:00:00,24.27846,V ugm-3
09/03/2021,21:00:00,23.92592,V ugm-3
09/03/2021,22:00:00,19.81935,V ugm-3
09/03/2021,23:00:00,15.50121,V ugm-3
09/03/2021,0:00:00,13.19217,V ugm-3
10/03/2021,01:00:00,12.42539,V ugm-3
10/03/2021,02:00:00,12.28614,V ugm-3
10/03/2021,03:00:00,10.70737,V ugm-3
10/03/2021,04:00:00,10.28836,V ugm-3
10/03/2021,05:00:00,9.93333,V ugm-3
10/03/2021,06:00:00,11.01699,V ugm-3
10/03/2021,07:00:00,15.44244,V ugm-3
10/03/2021,08:00:00,22.90627,V ugm-3
10/03/2021,09:00:00,24.5427,V ugm-3
10/03/2021,10:00:00,19.58637,V ugm-3
10/03/2021,11:00:00,17.12058,V ugm-3
10/03/2021,12:00:00,18.45111,V ugm-3
10/03/2021,13:00:00,17.46901,V ugm-3
10/03/2021,14:00:00,No data,V ugm-3
10/03/2021,15:00:00,17.64279,V ugm-3
10/03/2021,16:00:00,17.22997,V ugm-3
10/03/2021,17:00:00,16.82086,V ugm-3
10/03/2021,18:00:00,15.70045,V ugm-3
10/03/2021,19:00:00,13.84647,V ugm-3
10/03/2021,20:00:00,9.97751,V ugm-3
10/03/2021,21:00:00,8.47484,V ugm-3
10/03/2021,22:00:00,8.83235,V ugm-3
10/03/2021,23:00:00,7.84819,V ugm-3
10/03/2021,0:00:00,5.54339,V ugm-3
11/03/2021,01:00:00,4.45118,V ugm-3
11/03/2021,02:00:00,2.81225,V ugm-3
11/03/2021,03:00:00,3.17393,V ugm-3
11/03/2021,04:00:00,2.76649,V ugm-3
11/03/2021,05:00:00,4.04286,V ugm-3
11/03/2021,06:00:00,3.5368,V ugm-3
11/03/2021,07:00:00,4.82851,V ugm-3
11/03/2021,08:00:00,9.74619,V ugm-3
11/03/2021,09:00:00,17.13423,V ugm-3
11/03/2021,10:00:00,27.94834,V ugm-3
11/03/2021,11:00:00,26.09949,V ugm-3
11/03/2021,12:00:00,25.66192,V ugm-3
11/03/2021,13:00:00,18.81892,V ugm-3
11/03/2021,14:00:00,29.12934,V ugm-3
11/03/2021,15:00:00,36.19171,V ugm-3
11/03/2021,16:00:00,25.4148,V ugm-3
11/03/2021,17:00:00,16.51922,V ugm-3
11/03/2021,18:00:00,30.77653,V ugm-3
11/03/2021,19:00:00,31.2634,V ugm-3
11/03/2021,20:00:00,32.6366,V ugm-3
11/03/2021,21:00:00,19.43983,V ugm-3
11/03/2021,22:00:00,22.40354,V ugm-3
11/03/2021,23:00:00,23.33683,V ugm-3
11/03/2021,0:00:00,12.65499,V ugm-3
12/03/2021,01:00:00,12.90819,V ugm-3
12/03/2021,02:00:00,8.10098,V ugm-3
12/03/2021,03:00:00,5.87301,V ugm-3
12/03/2021,04:00:00,6.23291,V ugm-3
12/03/2021,05:00:00,6.49721,V ugm-3
12/03/2021,06:00:00,7.41831,V ugm-3
12/03/2021,07:00:00,10.7327,V ugm-3
12/03/2021,08:00:00,16.19297,V ugm-3
12/03/2021,09:00:00,19.28355,V ugm-3
12/03/2021,10:00:00,27.15623,V ugm-3
12/03/2021,11:00:00,16.96336,V ugm-3
12/03/2021,12:00:00,24.11963,V ugm-3
12/03/2021,13:00:00,14.0336,V ugm-3
12/03/2021,14:00:00,15.93767,V ugm-3
12/03/2021,15:00:00,23.70013,V ugm-3
12/03/2021,16:00:00,15.9073,V ugm-3
12/03/2021,17:00:00,15.07167,V ugm-3
12/03/2021,18:00:00,14.95133,V ugm-3
12/03/2021,19:00:00,16.00177,V ugm-3
12/03/2021,20:00:00,16.83628,V ugm-3
12/03/2021,21:00:00,12.69637,V ugm-3
12/03/2021,22:00:00,10.21873,V ugm-3
12/03/2021,23:00:00,7.67923,V ugm-3
12/03/2021,0:00:00,6.8526,V ugm-3
13/03/2021,01:00:00,5.77747,V ugm-3
13/03/2021,02:00:00,8.1311,V ugm-3
13/03/2021,03:00:00,5.82891,V ugm-3
13/03/2021,04:00:00,7.81496,V ugm-3
13/03/2021,05:00:00,7.65848,V ugm-3
13/03/2021,06:00:00,8.38476,V ugm-3
13/03/2021,07:00:00,7.0529,V ugm-3
13/03/2021,08:00:00,13.36563,V ugm-3
13/03/2021,09:00:00,23.14472,V ugm-3
13/03/2021,10:00:00,35.9448,V ugm-3
13/03/2021,11:00:00,29.92684,V ugm-3
13/03/2021,12:00:00,41.21297,V ugm-3
13/03/2021,13:00:00,28.53838,V ugm-3
13/03/2021,14:00:00,29.37735,V ugm-3
13/03/2021,15:00:00,40.3137,V ugm-3
13/03/2021,16:00:00,48.59004,V ugm-3
13/03/2021,17:00:00,61.77409,V ugm-3
13/03/2021,18:00:00,50.11628,V ugm-3
13/03/2021,19:00:00,41.08591,V ugm-3
13/03/2021,20:00:00,41.80526,V ugm-3
13/03/2021,21:00:00,43.2012,V ugm-3
13/03/2021,22:00:00,37.35519,V ugm-3
13/03/2021,23:00:00,35.01027,V ugm-3
13/03/2021,0:00:00,27.1382,V ugm-3
14/03/2021,01:00:00,23.98152,V ugm-3
14/03/2021,02:00:00,43.1676,V ugm-3
14/03/2021,03:00:00,61.75692,V ugm-3
14/03/2021,04:00:00,67.22976,V ugm-3
14/03/2021,05:00:00,77.30558,V ugm-3
14/03/2021,06:00:00,63.84475,V ugm-3
14/03/2021,07:00:00,67.95741,V ugm-3
14/03/2021,08:00:00,82.90443,V ugm-3
14/03/2021,09:00:00,73.22861,V ugm-3
14/03/2021,10:00:00,53.82232,V ugm-3
14/03/2021,11:00:00,47.21752,V ugm-3
14/03/2021,12:00:00,41.06383,V ugm-3
14/03/2021,13:00:00,36.1041,V ugm-3
14/03/2021,14:00:00,48.95947,V ugm-3
14/03/2021,15:00:00,33.34225,V ugm-3
14/03/2021,16:00:00,31.86341,V ugm-3
14/03/2021,17:00:00,24.90416,V ugm-3
14/03/2021,18:00:00,32.17917,V ugm-3
14/03/2021,19:00:00,31.70402,V ugm-3
14/03/2021,20:00:00,39.97791,V ugm-3
14/03/2021,21:00:00,36.7313,V ugm-3
14/03/2021,22:00:00,45.13018,V ugm-3
14/03/2021,23:00:00,54.73971,V ugm-3
14/03/2021,0:00:00,75.3025,V ugm-3
15/03/2021,01:00:00,66.9541,V ugm-3
15/03/2021,02:00:00,24.08314,V ugm-3
15/03/2021,03:00:00,24.82295,V ugm-3
15/03/2021,04:00:00,21.54034,V ugm-3
15/03/2021,05:00:00,31.80138,V ugm-3
15/03/2021,06:00:00,23.35035,V ugm-3
15/03/2021,07:00:00,28.63315,V ugm-3
15/03/2021,08:00:00,36.74202,V ugm-3
15/03/2021,09:00:00,39.85736,V ugm-3
15/03/2021,10:00:00,36.92586,V ugm-3
15/03/2021,11:00:00,33.39634,V ugm-3
15/03/2021,12:00:00,28.8651,V ugm-3
15/03/2021,13:00:00,35.99776,V ugm-3
15/03/2021,14:00:00,30.37149,V ugm-3
15/03/2021,15:00:00,36.04841,V ugm-3
15/03/2021,16:00:00,35.87732,V ugm-3
15/03/2021,17:00:00,38.21301,V ugm-3
15/03/2021,18:00:00,40.13802,V ugm-3
15/03/2021,19:00:00,46.42189,V ugm-3
15/03/2021,20:00:00,49.66179,V ugm-3
15/03/2021,21:00:00,60.40551,V ugm-3
15/03/2021,22:00:00,56.443,V ugm-3
15/03/2021,23:00:00,41.42774,V ugm-3
15/03/2021,0:00:00,30.42339,V ugm-3
16/03/2021,01:00:00,31.75493,V ugm-3
16/03/2021,02:00:00,46.73371,V ugm-3
16/03/2021,03:00:00,47.73289,V ugm-3
16/03/2021,04:00:00,67.49623,V ugm-3
16/03/2021,05:00:00,31.03652,V ugm-3
16/03/2021,06:00:00,23.99558,V ugm-3
16/03/2021,07:00:00,38.32461,V ugm-3
16/03/2021,08:00:00,51.51066,V ugm-3
16/03/2021,09:00:00,52.13252,V ugm-3
16/03/2021,10:00:00,64.95656,V ugm-3
16/03/2021,11:00:00,30.58481,V ugm-3
16/03/2021,12:00:00,28.87906,V ugm-3
16/03/2021,13:00:00,33.65004,V ugm-3
16/03/2021,14:00:00,31.66991,V ugm-3
16/03/2021,15:00:00,34.07984,V ugm-3
16/03/2021,16:00:00,32.73147,V ugm-3
16/03/2021,17:00:00,32.41245,V ugm-3
16/03/2021,18:00:00,26.8354,V ugm-3
16/03/2021,19:00:00,24.06524,V ugm-3
16/03/2021,20:00:00,31.39691,V ugm-3
16/03/2021,21:00:00,31.65707,V ugm-3
16/03/2021,22:00:00,30.3499,V ugm-3
16/03/2021,23:00:00,26.4957,V ugm-3
16/03/2021,0:00:00,24.33603,V ugm-3
17/03/2021,01:00:00,22.33717,V ugm-3
17/03/2021,02:00:00,18.97481,V ugm-3
17/03/2021,03:00:00,17.63293,V ugm-3
17/03/2021,04:00:00,19.12342,V ugm-3
17/03/2021,05:00:00,21.46296,V ugm-3
17/03/2021,06:00:00,21.28084,V ugm-3
17/03/2021,07:00:00,28.8294,V ugm-3
17/03/2021,08:00:00,47.41029,V ugm-3
17/03/2021,09:00:00,44.28387,V ugm-3
17/03/2021,10:00:00,40.31956,V ugm-3
17/03/2021,11:00:00,36.76164,V ugm-3
17/03/2021,12:00:00,39.80798,V ugm-3
17/03/2021,13:00:00,39.67494,V ugm-3
17/03/2021,14:00:00,34.89276,V ugm-3
17/03/2021,15:00:00,32.68983,V ugm-3
17/03/2021,16:00:00,33.02096,V ugm-3
17/03/2021,17:00:00,35.70577,V ugm-3
17/03/2021,18:00:00,42.38103,V ugm-3
17/03/2021,19:00:00,40.52693,V ugm-3
17/03/2021,20:00:00,48.25762,V ugm-3
17/03/2021,21:00:00,39.02463,V ugm-3
17/03/2021,22:00:00,33.41343,V ugm-3
17/03/2021,23:00:00,35.68658,V ugm-3
17/03/2021,0:00:00,35.33224,V ugm-3
18/03/2021,01:00:00,32.56275,V ugm-3
18/03/2021,02:00:00,24.66384,V ugm-3
18/03/2021,03:00:00,22.68444,V ugm-3
18/03/2021,04:00:00,21.04142,V ugm-3
18/03/2021,05:00:00,24.52396,V ugm-3
18/03/2021,06:00:00,27.57373,V ugm-3
18/03/2021,07:00:00,38.8726,V ugm-3
18/03/2021,08:00:00,43.38439,V ugm-3
18/03/2021,09:00:00,42.14819,V ugm-3
18/03/2021,10:00:00,37.12139,V ugm-3
18/03/2021,11:00:00,34.43812,V ugm-3
18/03/2021,12:00:00,36.8804,V ugm-3
18/03/2021,13:00:00,34.85989,V ugm-3
18/03/2021,14:00:00,37.29273,V ugm-3
18/03/2021,15:00:00,39.42774,V ugm-3
18/03/2021,16:00:00,42.06675,V ugm-3
18/03/2021,17:00:00,40.71842,V ugm-3
18/03/2021,18:00:00,44.36601,V ugm-3
18/03/2021,19:00:00,43.10286,V ugm-3
18/03/2021,20:00:00,44.86036,V ugm-3
18/03/2021,21:00:00,44.27648,V ugm-3
18/03/2021,22:00:00,38.68275,V ugm-3
18/03/2021,23:00:00,21.1386,V ugm-3
18/03/2021,0:00:00,14.59371,V ugm-3
19/03/2021,01:00:00,16.01725,V ugm-3
19/03/2021,02:00:00,12.28196,V ugm-3
19/03/2021,03:00:00,9.93236,V ugm-3
19/03/2021,04:00:00,8.37814,V ugm-3
19/03/2021,05:00:00,11.29532,V ugm-3
19/03/2021,06:00:00,10.40433,V ugm-3
19/03/2021,07:00:00,13.78252,V ugm-3
19/03/2021,08:00:00,22.59392,V ugm-3
19/03/2021,09:00:00,21.74854,V ugm-3
19/03/2021,10:00:00,20.90097,V ugm-3
19/03/2021,11:00:00,16.33686,V ugm-3
19/03/2021,12:00:00,17.16617,V ugm-3
19/03/2021,13:00:00,18.72623,V ugm-3
19/03/2021,14:00:00,16.35074,V ugm-3
19/03/2021,15:00:00,20.05599,V ugm-3
19/03/2021,16:00:00,22.18656,V ugm-3
19/03/2021,17:00:00,23.87659,V ugm-3
19/03/2021,18:00:00,24.14779,V ugm-3
19/03/2021,19:00:00,45.81127,V ugm-3
19/03/2021,20:00:00,47.9992,V ugm-3
19/03/2021,21:00:00,46.96695,V ugm-3
19/03/2021,22:00:00,42.38423,V ugm-3
19/03/2021,23:00:00,38.85637,V ugm-3
19/03/2021,0:00:00,33.51149,V ugm-3
20/03/2021,01:00:00,33.40245,V ugm-3
20/03/2021,02:00:00,36.22599,V ugm-3
20/03/2021,03:00:00,30.7893,V ugm-3
20/03/2021,04:00:00,19.09656,V ugm-3
20/03/2021,05:00:00,16.90758,V ugm-3
20/03/2021,06:00:00,19.49781,V ugm-3
20/03/2021,07:00:00,20.44663,V ugm-3
20/03/2021,08:00:00,32.35081,V ugm-3
20/03/2021,09:00:00,28.5798,V ugm-3
20/03/2021,10:00:00,25.40928,V ugm-3
20/03/2021,11:00:00,33.34926,V ugm-3
20/03/2021,12:00:00,26.26338,V ugm-3
20/03/2021,13:00:00,26.19696,V ugm-3
20/03/2021,14:00:00,34.76207,V ugm-3
20/03/2021,15:00:00,26.03141,V ugm-3
20/03/2021,16:00:00,26.29236,V ugm-3
20/03/2021,17:00:00,29.86211,V ugm-3
20/03/2021,18:00:00,33.73459,V ugm-3
20/03/2021,19:00:00,55.79045,V ugm-3
20/03/2021,20:00:00,90.5185,V ugm-3
20/03/2021,21:00:00,53.53438,V ugm-3
20/03/2021,22:00:00,47.92057,V ugm-3
20/03/2021,23:00:00,59.86205,V ugm-3
20/03/2021,0:00:00,23.63742,V ugm-3
21/03/2021,01:00:00,19.24695,V ugm-3
21/03/2021,02:00:00,16.74586,V ugm-3
21/03/2021,03:00:00,16.82505,V ugm-3
21/03/2021,04:00:00,19.04201,V ugm-3
21/03/2021,05:00:00,18.1143,V ugm-3
21/03/2021,06:00:00,16.65032,V ugm-3
21/03/2021,07:00:00,18.88564,V ugm-3
21/03/2021,08:00:00,19.08013,V ugm-3
21/03/2021,09:00:00,15.08204,V ugm-3
21/03/2021,10:00:00,13.90883,V ugm-3
21/03/2021,11:00:00,14.69068,V ugm-3
21/03/2021,12:00:00,14.38782,V ugm-3
21/03/2021,13:00:00,13.60351,V ugm-3
21/03/2021,14:00:00,17.20432,V ugm-3
21/03/2021,15:00:00,18.72618,V ugm-3
21/03/2021,16:00:00,18.67756,V ugm-3
21/03/2021,17:00:00,21.82224,V ugm-3
21/03/2021,18:00:00,23.49739,V ugm-3
21/03/2021,19:00:00,18.44865,V ugm-3
21/03/2021,20:00:00,26.39771,V ugm-3
21/03/2021,21:00:00,29.55104,V ugm-3
21/03/2021,22:00:00,42.45962,V ugm-3
21/03/2021,23:00:00,56.49641,V ugm-3
21/03/2021,0:00:00,39.64435,V ugm-3
22/03/2021,01:00:00,44.83215,V ugm-3
22/03/2021,02:00:00,35.54451,V ugm-3
22/03/2021,03:00:00,33.82808,V ugm-3
22/03/2021,04:00:00,21.98906,V ugm-3
22/03/2021,05:00:00,16.90562,V ugm-3
22/03/2021,06:00:00,23.82288,V ugm-3
22/03/2021,07:00:00,23.44826,V ugm-3
22/03/2021,08:00:00,55.28556,V ugm-3
22/03/2021,09:00:00,54.10686,V ugm-3
22/03/2021,10:00:00,46.9639,V ugm-3
22/03/2021,11:00:00,40.50004,V ugm-3
22/03/2021,12:00:00,23.93311,V ugm-3
22/03/2021,13:00:00,51.15776,V ugm-3
22/03/2021,14:00:00,45.34771,V ugm-3
22/03/2021,15:00:00,39.21992,V ugm-3
22/03/2021,16:00:00,45.33741,V ugm-3
22/03/2021,17:00:00,43.18098,V ugm-3
22/03/2021,18:00:00,64.46009,V ugm-3
22/03/2021,19:00:00,58.28608,V ugm-3
22/03/2021,20:00:00,46.628,V ugm-3
22/03/2021,21:00:00,44.05484,V ugm-3
22/03/2021,22:00:00,51.79302,V ugm-3
22/03/2021,23:00:00,47.7034,V ugm-3
22/03/2021,0:00:00,47.2994,V ugm-3
23/03/2021,01:00:00,43.42022,V ugm-3
23/03/2021,02:00:00,44.6712,V ugm-3
23/03/2021,03:00:00,54.40758,V ugm-3
23/03/2021,04:00:00,51.79967,V ugm-3
23/03/2021,05:00:00,42.88988,V ugm-3
23/03/2021,06:00:00,28.83841,V ugm-3
23/03/2021,07:00:00,25.10459,V ugm-3
23/03/2021,08:00:00,31.46645,V ugm-3
23/03/2021,09:00:00,39.65486,V ugm-3
23/03/2021,10:00:00,32.55147,V ugm-3
23/03/2021,11:00:00,15.23283,V ugm-3
23/03/2021,12:00:00,21.91451,V ugm-3
23/03/2021,13:00:00,13.71398,V ugm-3
23/03/2021,14:00:00,13.39417,V ugm-3
23/03/2021,15:00:00,11.30078,V ugm-3
23/03/2021,16:00:00,17.63386,V ugm-3
23/03/2021,17:00:00,11.46826,V ugm-3
23/03/2021,18:00:00,14.09282,V ugm-3
23/03/2021,19:00:00,18.61003,V ugm-3
23/03/2021,20:00:00,18.7664,V ugm-3
23/03/2021,21:00:00,18.9253,V ugm-3
23/03/2021,22:00:00,16.35572,V ugm-3
23/03/2021,23:00:00,16.72497,V ugm-3
23/03/2021,0:00:00,17.4569,V ugm-3
24/03/2021,01:00:00,19.24855,V ugm-3
24/03/2021,02:00:00,18.27044,V ugm-3
24/03/2021,03:00:00,14.90736,V ugm-3
24/03/2021,04:00:00,15.90583,V ugm-3
24/03/2021,05:00:00,19.00492,V ugm-3
24/03/2021,06:00:00,24.15212,V ugm-3
